_ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X25,X26,X27,X28,X31,X32,X33,X34,X35,X36,X37,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X51,X54,X55,X56,X57,X58,X59,X60,X61,X62,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X79,X80,X81,X82,X83,X84,X85,X86,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,X102,X104,X106,X107,X108,X109,X110,X111,X112,X113,X114,X116,X117,X118,X119,X120,X121,X122,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X157,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X171,X172,X173,X174,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X190,X191,X192,X193,X194,X195,X196,X197,X199,X200,X201,X202,X203,X205,X206,X207,X209,X210,X212,X213,X214,X215,X216,X217,X218,X219,X221,X222,X223,X224,X225,X226,X227,X228,X230,X231,X232,X233,X234,X235,X236,X237,X238,X240,X241,X242,X243,X244,X245,X246,X247,X249,X250,X251,X252,X253,X254,X256,X257,X258,X259,X260,X261,X262,X264,X265,X267,X268,X269,X270,X272,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X288,X289,X290,X291,X292,X293,X294,X296,X297,X298,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X314,X316,X317,X318,X320,X322,X323,X325,X326,X327,X330,X331,X332,X333,X334,X335,X336,X337,X338,X339
343,0.307701095,0.447510632,0,0.070370577,0,0,0,0.080658307,0.10460742,0,0,0.045229596,0.067567568,0.045230152,0,0,0.053751013,0,0,0,0.057809531,0,0.122842237,0.297558591,0.035714286,0,-0.043790169,0,0,0.199526271,0,0,0,0,0,0.507036412,0,0.235437103,0.067239171,0.08626761,0.007352941,-0.13108678,0,0,0.427166108,0.195708263,0.073328766,0.5,0.068886782,1,-0.003983769,0,0.139471473,0,0,0,0.216067614,-0.028443428,0,-0.053901178,0.013888889,0,0.026315789,0,0,0,0.03354621,0,-0.697171747,0.074643425,0.220711503,0.015207548,1,0.141397426,0.065554432,0,0,0.145813763,0,0.138473318,0,0.335070437,0,0,0,0,0.0625,0,0,-0.020783233,0,-0.033005801,0,0,0,0.104046243,0.404902037,0.955899307,0,0,0,0,0.05309609,0,0.02173913,0.636485352,0.333333333,0.000207247,0,0.022887641,0.117705139,0.118409164,0,0,0.087242604,0.019230769,0.201468677,0.039317557,0,0,0,0.072031107,0,0,0,0.723689708,0,0,0.025772101,-0.129429611,0,0.214285714,0,0.043615769,0,0,0,0,0.039092494,0.059954554,0,0,-0.005942844,0,0.047944926,0.107783883,1.36492E-05,0,0,0,0,0.999792753,0,0.137254902,0,0,0,0,0.195708263,0.199526271,0.619195046,0,0.047619048,0,0.866371929,0,0,0.380952381,0.078372308,0.315789474,0,0,0,0,0,0,0,0,0.078147001,0.073545554,0.041164902,0.185825368,0,0.009760255,0,0,0,0.077940625,-0.586219573,0,0.166666667,0,0,0,0.184732404,0,-0.583588066,-0.218212748,0.057310871,0.049549133,0.089336206,0.056543348,0.017186442,0.083333333,0.022222222,0.039092494,-0.007086038,0,0.195297291,0.041666667,0,0,0.069632495,0,0,0.085714286,0,0,0.120677276,0,0.094887299,0.376780902,0,0.047058824,0,0,0.404902037,0,0.079497908,0,0.037296565,0,0.038805412,0.071270162,0.061839856,0.01245098,0.030903189,0,0,0,0,0.025,0.000756288,0.099337748,0.061892835,0.126009947,0.090909091,0,0.247257628,0.0625,0,0,0.285714286,0.07494877,0,0,0.080880294,0.001415183,0.099337748,0.633898356,0.15177544,0,0.013385816,0,0.030876159,0.25,0,0.057017544,0.161500928,0,0,0.125,0,0.145099765,0,0,0.031377352,0.255099415,0,0.09125314,0.945725067,0.081504384,0,0.571428571,0.049869877,0,0.294228719,0,0,0.093219926,0,0,0,0,0
344,0.346089531,0.76899615,0,0.166521593,0.238364582,0,0,0.200753535,0.122047137,0.153173679,0,0,0.162162162,0,0,0,0.127729321,0,0,0,0.08051127,0,0.307213707,0.170695113,0.083333333,0,-0.046727782,0,0.25,0.342863216,0,0,0.166666667,0,0,0.414202288,0,0.398845244,0.18040536,0.211752804,0.014705882,-0.015137142,0.025,0,0.578608102,-0.129617107,0.209891893,1,0.145253524,0,0.023643946,0,0.557885891,0,0,0.216439485,0.091575969,-0.006130187,0,-0.100170587,0.111111111,0,0,0,0,0,0.082496785,0,-0.173671203,0.17829252,0.158569285,0.115427418,1,0.244212222,0.05902127,0,-0.024033119,0.74099879,0,0.171799511,0,0.531004323,0,0,0,0,0.125,0,0,0,0,-0.072815541,0.94003844,0,0,0.277456647,0.243435613,0.928821203,0,0,0,0.333333333,0.159370726,0,0.065217391,0.369897526,0,0.059093393,0,0.04706818,0.182903741,0.183307964,0.232583443,0,0.178634102,0.038461538,0.130842941,0.210257371,0,0,0,0.223099167,0,0,0,0.825109926,0,0,0.112130539,-0.005918033,0,0.5,0,0.059296852,0,0,0,0,0.027922575,0.126203442,0,0,0.000940148,0,0.113821146,0.158517067,0.062099368,0,0,0,0,0.000868167,0,0.235294118,0,0,0,0,-0.129617107,0.342863216,0.392156863,0,0.047619048,0,0.890717707,0,0,0.529411765,0.198114802,0.088888889,0,0,0,0,0,0,0,0,0.172728261,0.177826564,0.084655165,0.272710462,0,-0.043215292,0.333333333,0.025641026,0,0.199689509,-0.604795656,0,0,0,0.076923077,0,0.431773964,0,-0.415114017,0.040230476,0.059916148,0.117811059,0.22759956,0.223127875,0.004880474,0.166666667,0.044444444,0.027922575,-0.001893295,0,0.304788089,0.083333333,0,0,0.17794971,0,0,0.208163265,0,0,0.184583142,0,0.27723563,0.277104268,1,0.094117647,0,1,0.243435613,0,0.188284519,0.333333333,0.078659846,0,0.076456073,0.17774088,0.227665008,-0.050453534,0.078721463,0,0,0,0,0.05,0.006866619,0.245033113,0.148510742,0,0.272727273,0,0.41540453,0.125,0,0,0,0.175874495,0,0,0.333048261,0.135473777,0.245033113,0.455421705,0.185809638,0,-0.027862393,0,0.221629129,0.5,0,0.179824561,0.237664555,0.4,0,0,0,0.278656934,0,0,0.136776375,0.188654414,0.285714286,0.153140214,0.699982048,0.192138136,0,0.513368984,0.212705878,0,0,0,0.24730056,0.272364006,0,0,0.333333333,0,0
345,0.226481164,0.683607254,0,0,0.084229992,0,0,0.188835752,0.036449771,0.104374226,0,0.022766736,0.155405405,0,0,0,0.163280237,0,0,-0.266300119,0.193008996,0,0.039572532,0.271954177,0.142857143,0,0.020738729,0,0,0.304791879,0,0,0.083333333,0,0.380952381,0.541777898,0,0,0.173970246,0.196163741,0.029411765,0,0.25,0,0.569514566,0.117343299,0.225601289,0,0.136776797,0,0.022996783,0,0,0,0,0,0.096471647,-0.060266116,0,-0.262036586,0.006944444,0,0.052631579,0,0,0,0.329234299,0,-0.732093177,0.170958476,0.256252555,-0.124925924,1,0.025073478,0.026717225,0,0,0,0.2,0.212182801,0,0,0,0,0,0,0.25,0,0,0.009253275,0,-0.160455257,0,0,0,0.138728324,0.236763717,0.97471707,0.077033967,0,0,0,0.19421311,0,0.173913043,0.312465365,0,1,0,0.182514626,0.194197007,0.194573206,0,0,0,0.153846154,0.32011302,0.236826537,0,0,0,0.010521981,0,0,0,0.862747479,0,0,0.217524645,-0.034110632,0.059305278,0.428571429,0,0.151956458,0,0,0,0,0.051912202,0.179265754,0,0,-0.136418661,0,0.087372918,0.186534867,0.244162652,0,0,0,0,0,0,0.039215686,0,0,0,0,0.117343299,0.304791879,0.516499283,0,0.023809524,0,0.865937096,0,0,0.956521739,0.164652207,0.353658537,0,0,0,0,1,0,0,0,0.006592022,0.17233809,0.328264355,0.206146825,0,-0.017411586,0,0,0,0.174832138,-0.704768685,0,0,0,0,0,0.245311091,0,-0.717573948,-0.062808367,0.036387622,0.070889302,0.006578693,0,0,0,0.177777778,0.051912202,0,0,0.2682948,0.333333333,0,0,0.156673114,0,0,0.187755102,0,0,0.196197737,0,0.22266312,0.191881867,0,0.141176471,0,0,0.236763717,0,0.171548117,0,0.301051047,0,0.158990866,0.15946364,0.258250015,0.000728008,0.050780926,0,0,0,0,0,0.00579712,0.19205298,0.137457528,0,0.545454545,0,0.038378651,0.25,0,0,0.130434783,0.166039213,0,0,0,0,0.19205298,0.735974661,0.021205741,0,0.060223972,0,0.207524463,0,0,0.192982456,0.232910452,0,0,0,0,0.035900422,0,0,0.02947098,0.197926918,0,0,0.94439224,0.170614162,0,0,0.279626434,0,0,0,0,0.218750452,0,0,0,0,0
346,0.228464248,0.696461952,0,0.035760009,1,0,0,0.365600534,0.300044715,0,0,0.337400973,0.418918919,0.31325864,0,0,0.376335733,0,0,0,0.255297547,0,0.24095684,0.239082719,0.273809524,0,0.0330656,0,0,0.310523251,0,0,0,0,0,0.427700555,0,0,0.429538335,0.435553847,0.110294118,-0.250174849,0,0,0.701354376,0.567803995,0.489173,0,0.469941998,0,0.274566994,0,0,0,0,0,0.041418976,-0.118238868,0,-0.221454749,0.006944444,0,0.289473684,0,0,0.12908904,0,0,-0.784018056,0.355168614,0.262021423,0.14609537,1,0.092669416,0.311839209,0,-0.220652218,0,0,0.244895646,0.159017788,0,0,0,0,0,0.25,0,0,-0.196935653,0,-0.240979296,0,0,0,0.36416185,0.410789484,0.945534827,0.129433965,0,0,0,0.415166798,0,0.086956522,0.457023634,0.333333333,2.14022E-05,0,0.073198855,0.301902282,0.300051157,0,0,0.250618004,0.076923077,0.228917896,0.590839076,0,0,0,0.330223747,0,0,0,0.721083783,0,0,0.450644263,-0.30428785,0.140028604,0.071428571,0,0.202736099,0,0,0,0,0.306691589,0.285454614,0,0,-0.193795469,0,0.328838072,0.25879782,0.043651483,0,0,0,0,0.999978598,0,0.254901961,0,0,0,0,0.567803995,0.310523251,0.328317373,0,0.30952381,0,0.855974657,0,0,0.848837209,0.384370359,0.089922481,0,0,0.305555556,0,0,0,0,0,0.197073724,0.363336992,0,0.349287776,0,-0.249270166,0,0.282051282,0,0.404274662,-0.586858825,0,0,0,0,0,0.755032389,0,-0.664335735,-0.529185022,0.316884113,0.165786328,0.012639606,0.241758325,0.456182355,0.083333333,0.088888889,0.306691589,-0.342190096,0,0.458288054,0,0,0.108108108,0.406189555,0,0,0.351020408,0,0,0.30303702,0,0.526396455,0.164928639,0,0.270588235,0,0,0.410789484,0,0.359832636,0,0,0,0.238780004,0.362920191,0.505532837,-0.131392771,0.299874059,0,0,0.089516504,0,0.275,0.04176284,0.417218543,0.372494405,0.12603337,0.090909091,0,0.057386036,0.25,0,0,0.453488372,0.373738472,0,0,0.150686562,0.287445858,0.417218543,0.752543239,0.092754121,0,-0.089088061,0,0.566875013,0,0,0.486842105,0.362460657,0,0,0,0,0.247498733,0,0,0.006170663,0.674172975,0,0.230779564,0.578972397,0.351366694,0,0,0.531558506,0,0,0,0.85912858,0.517146542,0,0,0,0,0
347,0.368750989,0.561340395,0,0.156325742,0.044150158,0,0,0.080376943,0.108060019,0,0,0.022204915,0.054054054,0.147362385,0,0,0.046345715,0,0,0,0.05654706,0,0.167301319,0.218582144,0.035714286,0,0.002153677,0,0,0.250278201,0,0,0,0,0,0.502068722,0,0.22025757,0.061273052,0.067836995,0,0.01544251,0,0,0.423467924,0.350771015,0.060806471,0.5,0.053779159,0,-0.058361564,0,0,0,0,0,0.21950561,-0.034789897,0,-0.019287465,0.006944444,0,0.052631579,0,0,0,0,0,-0.834245548,0.073177397,0.202817645,-0.028314219,1,0.170755723,0.079898787,0,-0.035355305,0.198179443,0,0.130908179,0,0.29256013,0,0,0.500928827,0,0.020833333,0,0,0,0.75,-0.028694623,0.023024356,0,0,0.075144509,0.344779214,0.946403708,0,0,0,0,0.041407515,0,0.043478261,0.769683816,0,0.587900751,0,0.019879324,0.115178427,0.115362344,0,0,0.194133537,0.019230769,0.125664067,0.03444887,0,0.11207659,0,0.142598616,0,0,0,0.559720732,0,0,0.00692137,-0.089907061,0,0.214285714,0,0.054390997,0,0.095238095,0.212710704,0,0.044765107,0.054224381,0,0,0,0,0.047944926,0.095681293,0.041751698,0.155652332,0,0,0,0.389074893,0,0.196078431,0,0,0,0.931706869,0.350771015,0.250278201,0.557275542,0,0.071428571,0,0.900060498,0.5,0,0.142857143,0.079365147,0,0,0,0.027777778,0,0,0,0,0,0.203723572,0.071350165,0,0.192805967,0,-0.068209367,0,0.051282051,0,0.074956552,-0.580595628,0.146898862,0.333333333,0,0.076923077,0,0.231595183,0,-0.418965895,-0.368449765,0.029485944,0.038883575,0.078184703,0.082549278,0.018900453,0.083333333,0.022222222,0.044765107,0.046303202,0,0.203995367,0,0,0.027027027,0.067698259,0,0,0.085714286,0,0,0.118086763,0,0.085806324,0.234650149,0.035611078,0.058823529,0,0,0.344779214,-0.15341964,0.079497908,0,0,0,0.04396008,0.07571579,0.055625288,0.019092075,0.032429045,0,0,0.024310866,0,0.1,0.000745375,0.092715232,0.061892835,0.04613557,0,0.224618191,0.283099596,0.020833333,0,0,0.142857143,0.07494877,0,0,0.120444294,0.096349985,0.092715232,0.582505985,0.127125511,0,0.064370251,0,0.027004752,0.375,0,0.043859649,0.163255462,0,0,0,0,0.174383873,0,0,0,0.255877108,0,0.098277746,0.871719917,0.081542832,0,0.831168831,0.044520923,0,0,0,0,0.084298523,0,0,0,1,0
348,0.336738521,0.598688598,0,0.512467474,0.257404215,0,0,0.52678244,0.363565371,0.246799448,0,0.228932259,0.432432432,0.179698866,0,0,0.468901157,0,0,-0.058728415,0.4674994,0,0.537703631,0.761023218,0.452380952,0.4,-0.040512837,0,0,0.266930202,0,0,0.25,0.113801986,0.285714286,0.531964937,0,0.621343502,0.478654525,0.482705765,0.227941176,0.293594256,0.4,0,0.819128754,0.09901446,0.513548419,1,0.408179482,1,0.220962386,0,0.697357364,0,0,0,0.031259289,-0.344646441,0,-0.557357446,0.222222222,0,0.342105263,0,0,0.341993033,0.434930979,0,-0.752633349,0.513364905,0.905254057,0.241797421,1,0.442312272,0.277747494,0,-0.298767585,-0.79692584,0,0.34427175,0.384277355,0.332847615,0,0.124621712,0,0,0.5625,0,0,-0.267968552,0,-0.48397016,0.008788272,0,0,0.543352601,0.185915322,0.960201879,0,0,0,0.222222222,0.480845547,0,0.456521739,0.374349413,0,0.63405461,0,0.505568535,0.386028058,0.386367095,0,0,0.803010823,0.461538462,0.28646088,0.562347654,0,0,0,0.600938752,1,0,0,0.745100281,0,0,0.45599156,-0.229340799,0,0.714285714,0,0.439901442,0.25,0,0,0,0.298899818,0.479476563,0,0,-0.395558823,0,0.394608448,0.494363449,0.244234627,0,0,0,0,0.357157118,0,0.470588235,0,0,0,0,0.09901446,0.566900558,0.379193,0,0.238095238,0,0.879688004,0,0,0.7,0.498139864,0.154092242,0,0,0.194444444,0,0,0,0,-0.278005077,0.525010954,0.509330406,0.501111496,0.371938028,1,-0.278153811,0,0.282051282,0,0.506281669,-0.944506343,0,0,0,0.307692308,0,0.781717826,0,-0.665512857,-0.202613132,0.28031377,0.610499955,0.336319027,0.695236906,0.244048708,0.5,0.511111111,0.404241245,-0.216752963,0,0.546096445,0.5,0,0.297297297,0.48549323,0,0.152322759,0.530612245,0,0.5,0.386821373,0,0.525723782,0.383370686,1,0.447058824,0.494283234,1,0.185915322,0,0.506276151,0,0.502679082,0,0.479553217,0.507886797,0.508915245,-0.239972938,0.321389222,0,0,0.277543517,0,0.275,0.102951271,0.529801325,0.457131882,0.048307616,0.454545455,0,0.56968449,0.5625,0,0,0.207692308,0.493250128,0,0,0.803584699,0.655781067,0.543046358,0.691069452,0.347480729,0,0.244205326,0.333333333,0.57478506,0.625,0,0.464912281,0.439957433,0.4,0,0.125,0,0.544189138,0,0,0.188155606,0.166965113,0.428571429,0.777598085,0.720711171,0.508906748,0,0.251748252,0.544106196,0,0,0,0,0.522657729,0,0,0,0,0
349,0.290311228,0.437431424,0,0.158292808,0,0,1,0.163719548,0.110514325,0,0,0.099209421,0.155405405,0.073362521,0,0,0.104086547,0,0,0,0.150404864,0,0.237832528,0.219109321,0.095238095,0,-0.010456158,0,0,0.195032374,0,0,0,0,0,0.489565937,0,0.4210569,0.140543196,0.182428912,0.073529412,-0.008233131,0.05,0,0.54715994,0.553815443,0.160289876,1,0.116241947,0,0.002498367,0,0.442114109,0,0,0,0.103418825,-0.0310814,0,-0.065307839,0.0625,0,0.105263158,0,0,0.050363376,0,0,-0.657098428,0.152223066,0.220408892,0.054878574,1,0.293960376,0.091746548,0,-0.097530076,0.145218177,0,0.290561799,0.095419801,0.601006766,0,0,0,0,0.083333333,0,0,-0.022854996,0,-0.086566661,0.890236838,0,0,0.260115607,0.419380504,0.986200256,0,0,0,0,0.109756471,0,0.043478261,0.516184092,0,0.109763162,0,0.037217458,0.268161617,0.262069634,0.177241522,0,0.203287196,0.038461538,0.155087138,0.098755386,0,0.46123671,0,0.369346865,0,0,0,0.610378901,0,0,0.058193322,-0.022474122,0,0.428571429,0,0.072683142,0,0,0,0,0.091138969,0.129217431,0,0,0,0,0.108722834,0.222737877,0.094323697,0,0,0,0,0,0,0.294117647,0,0,0,0,0.553815443,0.195032374,0.663650075,0,0.047619048,0,0.8680254,0,0,0.409090909,0.172068298,0.871794872,0,0,0,0,0,0,0,0,0.230623537,0.150384193,0,0.21054269,0.5,-0.184627762,0,0.102564103,0,0.163607964,-0.708682759,0,0,0,0.153846154,0,0.206086064,0,-0.770675084,-0.4546789,0.09245096,0.110142218,0.153971611,0.034035054,-0.005778153,0,0.044444444,0.091138969,0.062557594,0,0.309221076,0,0,0.054054054,0.145067698,0,0,0.179591837,0,0,0.27109821,0,0.196688582,0.231310952,0,0.094117647,0,0,0.419380504,0,0.163179916,0,0,0,0.085776612,0.149469968,0.14784102,-0.008172934,0.068833896,0,0,0.045514055,0,0.1,0.007060875,0.205298013,0.128975375,0,0.181818182,0,0.603777808,0.083333333,0,0,0.272727273,0.150575835,0,0,0.129392091,0.006971743,0.205298013,0.633029237,0.193674739,0,-0.02265408,0,0.082115161,0.5,0,0.122807018,0.296046999,0,0,0,0,0.309747325,0,0,0.105648918,0.134017887,0,0.060401539,0.984286675,0.169182439,0,0.545454545,0.126519505,0,0,0,0.273450121,0.193232342,0,0,0,0,0
350,0.303622913,0.671172246,0,0.109502352,0.14265135,0,0,0.128410222,0.165857804,0.131569255,0,0.020821904,0.094594595,0.020272034,0,0,0.117478707,0.5,0,0,0.089281726,0,0.201698613,0.654944468,0.107142857,0,0.046798604,0,0,0.676870864,0,0,0.166666667,0,0,0.516937146,0,0.199216628,0.120438091,0.130488504,0.073529412,-0.049120599,0.05,0,0.532547344,0.092491761,0.111197203,1,0.11497878,1,-0.065210904,0,0.278942946,0,0,0,0.122725193,-0.157022502,0,-0.153708702,0.027777778,0,0.026315789,0,0,0.02909068,0.032544519,0,-0.695994249,0.132019879,0.215756228,-0.168536975,0,0.148949759,0.080904402,0,-0.023958876,0.227650211,0,0.205562066,0.039273878,0.21338507,0,0,0,0,0.166666667,0,0,-0.024781343,0,-0.105563569,1.03334E-09,0,0,0.156069364,0.33608639,0.96078671,0.175528096,0,0,0.111111111,0.100036123,0,0.043478261,0.378425067,0,0.000309341,0,0.042659065,0.19005479,0.18749992,0,0,0.123498991,0.038461538,0.29988537,0.091938148,0,0,0,0.116691401,0,0,0,0.719826053,0,0,0.052972549,-0.05261256,0.099411177,0.142857143,0,0.088548102,0,0,0,0,0.048377024,0.099799048,0,0,0,0,0.108100254,0.166016046,0.040378086,0,0,0,0,0.999690658,0,0.196078431,0,0,0,0,0.092491761,0.676870864,0.607210626,0,0.071428571,0,0.889402427,0,0,0.5,0.129107591,0.393548387,0,0,0,0,0,0,0,0,0.097867049,0.130625686,0.042311261,0.230896987,0.25,-0.039370344,0,0.025641026,-0.115226834,0.129525154,-0.820560617,0,0,0,0.076923077,0,0.26081701,1,-0.532911904,-0.087956993,0.07186356,0.124902576,0.089466296,0.08379086,0.014075033,0.083333333,0.044444444,0.048377024,-0.004538322,0,0.274619788,0.041666667,0,0.027027027,0.127659574,0,0.123123518,0.130612245,0,0,0.192791805,0,0.147991299,0.284074309,0.464007929,0.105882353,0,1,0.33608639,0,0.129707113,0,0.037817937,0,0.104600145,0.132236569,0.109591132,0.043331342,0.099054677,0,0,0.023399454,0,0.025,0.003254332,0.139072848,0.120804914,0.125997079,0,0,0.281293071,0.166666667,0,0,0.375,0.128693765,0,1,0.175538261,0.08510135,0.139072848,0.619666471,0.112845253,0,0.1587507,0,0.0980934,0.25,0,0.109649123,0.232334558,0.2,0,0.125,0,0.203637553,0,0,-0.017115366,0.298151871,0,0.066634984,0.930161511,0.130688789,0,0.409090909,0.112397449,0.125,0,0,0,0.170412595,0,0,0,0,0
351,0.45398664,0.613708403,0,0.04656459,0.079583559,0,0,0.065721798,0.037755963,0.032042582,0,0,0.060810811,0.134357608,0,0,0.054071671,0,0,0,0.063354749,0,0.089504428,0.206662092,0.071428571,0.2,-0.038427874,0,0,0.273626905,0,0,0.041666667,0,0,0.384109308,0,0,0.060594242,0.050382823,0.007352941,0.04031375,0,0,0.416572866,0.081510566,0.049248617,0.75,0.046913527,0,-0.004743084,0,0.139471473,0,0,0,0.224804431,-0.041774674,0.25,-0.015446029,0.013888889,0,0.131578947,0,0,0.051514894,0,0,-0.66146647,0.070668611,0.801115572,0.079701041,1,0.104656507,0.052127471,0,-0.114629283,0.124734948,0,0.114178339,0.089027397,0,0,0,0,0,0.020833333,0.480956389,0,0.015565358,0,-0.06420016,0.327904776,0,0,0.063583815,0.313017754,0.927497335,0,0,0,0,0.051421454,0,0.086956522,0.290406642,0,0.672095224,0,0.039760332,0.102052799,0.102340779,0.061843619,0,0.028078615,0.038461538,0.228043767,0.037742509,0,0,0,0.072812897,0,0,0,0.551807485,0,0,0.028142218,-0.02592714,0,0.142857143,0,0.052537511,0.125,0,0,0,0.042433372,0.056175449,0,0,0,0,0.046100589,0.084844724,0.182061591,0,0,0,0,0,0,0.078431373,0,0,0,0,0.081510566,0.501685533,0.588235294,0,0.023809524,0,0.930839064,0,0,0.588235294,0.067511147,0.25,0,0,0,0,0,0,0,0,0.071155697,0.069154775,0,0.194713692,0,-0.055471879,0,0.128205128,0,0.06625263,-0.644318894,0.286653875,0.333333333,0,0.384615385,0,0.241295042,0,-0.828910011,0.156045041,0.009895534,0.054746979,0.078833009,0.0041314,-0.017122415,0,0.044444444,0.08904496,-0.016704309,0,0.194537952,0,0,0.054054054,0.062862669,0,0,0.069387755,0,0,0.105178945,0,0.059264399,0.242287688,0,0.070588235,0.20705654,0,0.313017754,0,0.066945607,0,0,0,0.063614238,0.079073873,0.042507739,-0.024677218,0.03584205,0,0,0.048623792,0,0.125,0.000471453,0.059602649,0.055231268,0,0.090909091,0,0.107523391,0.020833333,0,0,0.176470588,0.06453953,0,0,0.01738712,0.008597202,0.066225166,0.515661188,0.076467974,0,0.053088895,0,0.031837138,0.125,0,0.052631579,0.152229285,0,0,0,0,0.150711094,0,0,0.045906744,0.300964341,0,0.024742068,0.810735618,0.068376817,0,0.385026738,0.037034923,0,0,0,0,0.058222996,0,0,0,0,0
352,0.249155682,0.637963974,0,0.061747056,0.101779823,0,0,0.099544735,0.029050934,0.033693612,0,0.024691152,0.121621622,0,0,0,0.091918946,0,0,-0.079930168,0.052446547,0,0.122716462,0.277678382,0.047619048,0,-0.014963093,0,0.25,0.284441449,0,0,0,0,0.047619048,0.566807454,0,0.166629274,0.124473923,0.162560587,0.073529412,-0.000291254,0.05,0,0.474278547,0.117811061,0.128864722,0,0.110452219,0,0.039230308,0,0.139471473,0,0,0,0.138934659,0.016866617,0,-0.057421537,0.013888889,0,0.026315789,0,0,0,0.041776529,0,-0.697925426,0.104533298,0.249776743,0.009673986,1,0.057147513,0.024743876,0,-0.024344872,0.046740895,0.2,0.178214387,0,0.246138069,0,0,0,0,0.0625,0,0,-0.013591063,0,-0.046787504,0.750090283,0,0,0.144508671,0.426137811,0.981252843,0,0,0,0,0.117017897,0,0.043478261,0.346032956,0,0.249909717,0,0.022219473,0.166514984,0.165997754,0.141468802,0,0.047688057,0.019230769,0.13145477,0.108582227,0,0,0,0.039406781,0,0,0,0.833150115,0,0,0.077909775,-0.02931823,0,0.142857143,0,0.036606355,0,0.074074074,0,0,0.029379235,0.076874199,0,0,-0.00124129,0,0.097508218,0.154463958,0.084228721,0.485036919,0,0,0,0,0,0.098039216,0,0,0,0,0.117811061,0.284441449,0.588235294,0,0.095238095,0,0.844450905,0,0,0.703703704,0.118349831,0.507692308,0,0,0,0,0,0,0,0,0.052860775,0.1064764,0.039963158,0.179865989,0,-0.0337906,0,0.025641026,0,0.125839674,-0.706885604,0,0,0,0.076923077,0,0.314799757,0,-0.52742713,0.003409585,0.036019927,0.049066948,0.054911185,0.038414493,-0.000256866,0,0.022222222,0.029379235,0.000265193,0,0.256485195,0.041666667,0,0,0.117988395,0,0,0.110204082,0,0,0.169457001,0,0.177559924,0.171289688,0,0.047058824,0,0,0.426137811,0,0.108786611,0,0.038296411,0,0.046360499,0.10529964,0.123138095,-0.002702875,0.074066882,0,0,0,0,0.025,0.002000399,0.145695364,0.098833959,0,0.090909091,0,0.21238059,0.0625,0,0,0.111111111,0.105278485,0,0,0.064106721,0.02404618,0.145695364,0.717375689,0.03760976,0,-0.085259472,0,0.090626981,0.125,0,0.135964912,0.211931666,0,0,0,0,0.102961399,0,0,0.204912818,0.291881677,0,0.062007567,0.845024551,0.112059271,0,0.242424242,0.119607075,0,0,0,0.228193399,0.174439816,0,0,0,0,0
